Linux 3.2.0-25-virtual (ip-10-154-184-231) 	04/05/2014 	_x86_64_	(4 CPU)

09:40:03 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:00:53 PM     all     35.52      0.00      1.01      0.00      0.00     63.48
10:00:54 PM     all     36.34      0.00      0.50      0.50      0.00     62.66
10:00:55 PM     all     32.83      0.00      0.50      0.00      0.00     66.67
10:00:56 PM     all     34.92      0.00      1.01      0.00      0.00     64.07
10:00:57 PM     all     34.50      0.00      1.75      0.00      0.00     63.75
10:00:58 PM     all     33.50      0.00      1.25      0.00      0.25     65.00
10:00:59 PM     all     37.34      0.00      1.25      0.00      0.00     61.40
10:01:00 PM     all     34.76      0.00      0.50      0.00      0.00     64.74
10:01:01 PM     all     31.31      0.00      1.52      0.00      0.00     67.17
10:01:02 PM     all     32.51      0.00      0.99      0.00      0.00     66.50
10:01:03 PM     all     32.83      0.00      0.75      0.00      0.00     66.42
10:01:04 PM     all     35.07      0.00      1.49      0.75      0.00     62.69
10:01:05 PM     all     35.66      0.00      1.50      0.00      0.00     62.84
10:01:06 PM     all     35.57      0.00      1.49      0.00      0.00     62.94
10:01:07 PM     all     36.34      0.00      1.00      0.00      0.00     62.66
10:01:08 PM     all     34.09      0.00      1.01      0.00      0.00     64.90
10:01:09 PM     all     36.25      0.00      1.50      0.75      0.00     61.50
10:01:10 PM     all     36.00      0.00      1.25      0.00      0.00     62.75
10:01:11 PM     all     35.93      0.00      0.50      0.25      0.00     63.32
10:01:12 PM     all     35.09      0.00      1.25      0.00      0.00     63.66
10:01:13 PM     all     34.34      0.00      1.00      0.00      0.00     64.66
10:01:14 PM     all     35.18      0.00      1.76      0.50      0.00     62.56
10:01:15 PM     all     37.59      0.00      0.75      0.00      0.00     61.65
10:01:16 PM     all     34.84      0.00      1.75      0.00      0.00     63.41
10:01:17 PM     all     36.02      0.00      0.76      0.00      0.00     63.22
10:01:18 PM     all     39.00      0.00      0.50      0.00      0.00     60.50
10:01:19 PM     all     34.75      0.00      1.00      0.75      0.00     63.50
10:01:20 PM     all     35.25      0.00      1.25      0.00      0.00     63.50
10:01:21 PM     all     36.84      0.00      1.00      0.00      0.00     62.16
10:01:22 PM     all     33.83      0.00      1.25      0.00      0.00     64.91
10:01:23 PM     all     34.92      0.00      1.01      0.00      0.00     64.07
10:01:24 PM     all     33.67      0.00      1.00      0.00      0.00     65.34
10:01:25 PM     all     29.32      0.00      0.50      2.26      0.00     67.92
10:01:26 PM     all     35.18      0.00      1.26      0.00      0.00     63.57
10:01:27 PM     all     37.06      0.00      1.24      0.00      0.00     61.69
10:01:28 PM     all     36.18      0.00      1.01      0.00      0.00     62.81
10:01:29 PM     all     35.82      0.00      1.24      0.00      0.00     62.94
10:01:30 PM     all     38.35      0.00      1.50      0.50      0.25     59.40
10:01:31 PM     all     35.01      0.00      0.50      0.00      0.00     64.48
10:01:32 PM     all     35.34      0.00      1.25      0.00      0.00     63.41
10:01:33 PM     all     34.59      0.00      1.50      0.00      0.00     63.91
10:01:34 PM     all     37.91      0.00      1.50      0.00      0.00     60.60
10:01:35 PM     all     37.81      0.00      1.00      0.75      0.00     60.45
10:01:36 PM     all     33.83      0.00      1.74      0.00      0.00     64.43
10:01:37 PM     all     39.45      0.00      1.01      0.00      0.00     59.55
10:01:38 PM     all     36.18      0.00      0.75      0.00      0.00     63.07
10:01:39 PM     all     37.00      0.00      1.00      0.00      0.00     62.00
10:01:40 PM     all     33.83      0.00      1.99      1.24      0.00     62.94
10:01:41 PM     all     36.93      0.00      1.26      0.00      0.00     61.81
10:01:42 PM     all     34.83      0.00      1.74      0.00      0.25     63.18
10:01:43 PM     all     36.50      0.00      1.50      0.00      0.00     62.00
10:01:44 PM     all     34.26      0.00      1.01      0.00      0.00     64.74
10:01:45 PM     all     35.25      0.00      1.25      0.75      0.00     62.75
10:01:46 PM     all     33.92      0.00      1.76      0.00      0.00     64.32
10:01:47 PM     all     37.09      0.00      1.25      0.00      0.00     61.65
10:01:48 PM     all     34.59      0.00      0.50      0.00      0.00     64.91
10:01:49 PM     all     32.00      0.00      1.25      0.00      0.00     66.75
10:01:50 PM     all     34.42      0.00      1.01      1.01      0.00     63.57
10:01:51 PM     all     34.17      0.00      1.51      0.00      0.00     64.32
10:01:52 PM     all     37.19      0.00      0.50      0.00      0.00     62.31
10:01:53 PM     all     32.00      0.00      1.00      0.00      0.00     67.00
10:01:54 PM     all     37.19      0.00      1.26      0.00      0.00     61.56
10:01:55 PM     all     36.91      0.00      1.50      0.75      0.00     60.85
10:01:56 PM     all     32.59      0.00      1.49      0.00      0.00     65.92
10:01:57 PM     all     38.00      0.00      1.25      0.00      0.00     60.75
10:01:58 PM     all     34.17      0.00      1.01      0.00      0.00     64.82
10:01:59 PM     all     32.41      0.00      0.75      0.00      0.00     66.83
10:02:00 PM     all     35.66      0.00      1.75      0.50      0.00     62.09
10:02:01 PM     all     33.33      0.00      1.00      0.00      0.00     65.66
10:02:02 PM     all     32.75      0.00      1.76      0.00      0.00     65.49
10:02:03 PM     all     34.41      0.00      1.00      0.00      0.00     64.59
10:02:04 PM     all     34.67      0.00      1.51      0.00      0.00     63.82
10:02:05 PM     all     33.92      0.00      2.00      0.75      0.00     63.34
10:02:06 PM     all     35.59      0.00      1.75      0.00      0.00     62.66
10:02:07 PM     all     33.75      0.00      1.75      0.00      0.00     64.50
10:02:08 PM     all     36.02      0.00      1.76      0.00      0.00     62.22
10:02:09 PM     all     36.91      0.00      1.25      0.00      0.00     61.85
10:02:10 PM     all     27.18      0.00      0.50      0.50      0.00     71.82
10:02:11 PM     all     33.75      0.00      1.25      0.25      0.25     64.50
10:02:12 PM     all     32.42      0.00      1.50      0.00      0.00     66.08
10:02:13 PM     all     32.50      0.00      1.00      0.00      0.00     66.50
10:02:14 PM     all     37.34      0.00      1.50      0.00      0.00     61.15
10:02:15 PM     all     34.66      0.00      1.25      1.00      0.00     63.09
10:02:16 PM     all     28.43      0.00      0.25      0.00      0.00     71.32
10:02:17 PM     all     29.18      0.00      0.50      0.00      0.00     70.32
10:02:18 PM     all     35.93      0.00      1.51      0.00      0.00     62.56
10:02:19 PM     all     35.82      0.00      1.49      0.00      0.00     62.69
10:02:20 PM     all     32.49      0.00      0.50      0.25      0.00     66.75
10:02:21 PM     all     35.00      0.00      1.75      0.25      0.00     63.00
10:02:22 PM     all     35.59      0.00      1.75      0.00      0.00     62.66
10:02:23 PM     all     35.75      0.00      0.75      0.00      0.00     63.50
10:02:24 PM     all     37.31      0.00      1.49      0.00      0.00     61.19
10:02:25 PM     all     33.83      0.00      1.25      1.00      0.00     63.91
10:02:26 PM     all     36.16      0.00      1.50      0.25      0.25     61.85
10:02:27 PM     all     36.11      0.00      0.51      0.00      0.00     63.38
10:02:28 PM     all     31.00      0.00      0.75      0.00      0.00     68.25
10:02:29 PM     all     35.75      0.00      1.75      0.00      0.00     62.50
10:02:30 PM     all     35.84      0.00      1.00      0.00      0.00     63.16
10:02:31 PM     all     38.65      0.00      1.00      0.50      0.00     59.85
10:02:32 PM     all     37.34      0.00      1.50      0.00      0.00     61.15
10:02:33 PM     all     35.41      0.00      1.50      0.00      0.00     63.09
10:02:34 PM     all     33.50      0.00      1.25      0.00      0.00     65.25
10:02:35 PM     all     31.67      0.00      2.00      0.00      0.00     66.33
10:02:36 PM     all     35.84      0.00      2.01      0.25      0.00     61.90
10:02:37 PM     all     39.00      0.00      1.00      0.00      0.00     60.00
10:02:38 PM     all     35.01      0.00      0.76      0.00      0.00     64.23
10:02:39 PM     all     36.41      0.00      1.75      0.00      0.00     61.85
10:02:40 PM     all     33.42      0.00      0.50      0.00      0.00     66.08
10:02:41 PM     all     35.48      0.00      1.49      0.50      0.00     62.53
10:02:42 PM     all     33.67      0.00      1.01      0.00      0.00     65.33
10:02:43 PM     all     36.34      0.00      1.50      0.00      0.00     62.16
10:02:44 PM     all     31.58      0.00      0.75      0.00      0.00     67.67
10:02:45 PM     all     40.50      0.00      1.00      0.00      0.00     58.50
10:02:46 PM     all     36.93      0.00      1.01      0.25      0.00     61.81
10:02:47 PM     all     37.41      0.00      1.50      0.00      0.00     61.10
10:02:48 PM     all     35.00      0.00      1.25      0.00      0.25     63.50
10:02:49 PM     all     32.32      0.00      1.01      0.00      0.00     66.67
10:02:50 PM     all     32.16      0.00      1.26      0.00      0.00     66.58
10:02:51 PM     all     35.82      0.00      1.00      0.75      0.00     62.44
10:02:52 PM     all     31.25      0.00      0.50      0.00      0.00     68.25
10:02:53 PM     all     34.91      0.00      1.50      0.00      0.00     63.59
10:02:54 PM     all     32.91      0.00      1.01      0.00      0.00     66.08
10:02:55 PM     all     36.09      0.00      1.00      0.00      0.00     62.91
10:02:56 PM     all     32.58      0.00      1.50      0.75      0.00     65.16
10:02:57 PM     all     37.16      0.00      1.25      0.00      0.00     61.60
10:02:58 PM     all     35.00      0.00      1.75      0.00      0.00     63.25
10:02:59 PM     all     36.75      0.00      1.00      0.00      0.00     62.25
10:03:00 PM     all     36.43      0.00      1.51      0.00      0.00     62.06
10:03:01 PM     all     36.93      0.00      1.51      1.01      0.00     60.55
10:03:02 PM     all     34.42      0.00      1.51      0.00      0.00     64.07
10:03:03 PM     all     38.10      0.00      1.25      0.00      0.00     60.65
10:03:04 PM     all     34.25      0.00      1.50      0.00      0.00     64.25
10:03:05 PM     all     34.09      0.00      1.25      0.00      0.00     64.66
10:03:06 PM     all     33.42      0.00      1.50      0.75      0.00     64.34
10:03:07 PM     all     34.25      0.00      1.25      0.00      0.00     64.50
10:03:08 PM     all     36.43      0.00      1.26      0.00      0.00     62.31
10:03:09 PM     all     34.59      0.00      1.50      0.00      0.00     63.91
10:03:10 PM     all     35.00      0.00      1.00      0.00      0.00     64.00
10:03:11 PM     all     34.01      0.00      1.01      0.25      0.00     64.74
10:03:12 PM     all     36.91      0.00      1.50      0.00      0.00     61.60
10:03:13 PM     all     26.50      0.00      0.25      0.00      0.00     73.25
10:03:14 PM     all     35.26      0.00      0.76      0.00      0.00     63.98
10:03:15 PM     all     35.66      0.00      2.00      0.00      0.00     62.34
10:03:16 PM     all     33.50      0.00      1.00      0.75      0.25     64.50
10:03:17 PM     all     33.08      0.00      1.50      0.00      0.00     65.41
10:03:18 PM     all     34.16      0.00      1.25      0.00      0.25     64.34
10:03:19 PM     all     31.92      0.00      1.25      0.00      0.00     66.83
10:03:20 PM     all     36.34      0.00      1.00      0.00      0.25     62.41
10:03:21 PM     all     35.75      0.00      1.00      1.00      0.00     62.25
10:03:22 PM     all     32.92      0.00      2.00      0.00      0.00     65.09
10:03:23 PM     all     34.34      0.00      1.25      0.00      0.00     64.41
10:03:24 PM     all     34.17      0.00      1.76      0.00      0.00     64.07
10:03:25 PM     all     34.66      0.00      1.00      0.00      0.00     64.34
10:03:26 PM     all     27.93      0.00      1.75      2.00      0.00     68.33
10:03:27 PM     all     27.64      0.00      1.76      0.00      0.00     70.60
10:03:28 PM     all     28.36      0.00      1.00      0.00      0.00     70.65
10:03:29 PM     all     31.67      0.00      1.75      0.00      0.00     66.58
10:03:30 PM     all     35.09      0.00      1.25      0.00      0.00     63.66
10:03:31 PM     all     33.67      0.00      1.01      0.00      0.00     65.33
10:03:32 PM     all     33.92      0.00      1.50      0.75      0.00     63.84
10:03:33 PM     all     34.25      0.00      1.25      0.00      0.00     64.50
10:03:34 PM     all     34.17      0.00      2.01      0.00      0.00     63.82
10:03:35 PM     all     32.49      0.00      1.76      0.00      0.00     65.74
10:03:36 PM     all     33.33      0.00      1.50      0.00      0.00     65.16
10:03:37 PM     all     33.17      0.00      1.01      1.01      0.00     64.82
10:03:38 PM     all     32.58      0.00      1.25      0.00      0.00     66.17
